Zipcode,Order#,City,State
70437,[3024349212],['FOLSOM'],['LA']
70438,"[2897392045, 2836928627, 2836928627, 2836928627, 2836928627, 2419138601, 2419138601, 2882498687, 2882498687, 2926117577, 2926117577, 2926117577, 2926117577, 2926117577, 2940594670, 2940594670]","['FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON', 'FRANKLINTON']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70443,"[2892330910, 2892330910, 3022748411, 3022529347, 3022529347, 2940667831, 3010482981, 2345249369]","['INDEPENDENCE', 'INDEPENDENCE', 'INDEPENDENCE', 'INDEPENDENCE', 'INDEPENDENCE', 'INDEPENDENCE', 'INDEPENDENCE', 'INDEPENDENCE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70444,"[2894856894, 2894856894, 2894856894, 2894856894, 2894856894, 2894856894, 2894856894, 2894856894]","['KENTWOOD', 'KENTWOOD', 'KENTWOOD', 'KENTWOOD', 'KENTWOOD', 'KENTWOOD', 'KENTWOOD', 'KENTWOOD']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70445,"[2958121111, 2958121111, 2958121111, 2772060513, 2772060513, 2772060513, 2772060513, 2772060513, 3021259568, 3021259568, 3021259568, 2794937159]","['LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE', 'LACOMBE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70446,"[3009689190, 3009689190, 3009689190, 3019168132, 3019168132, 3019168132, 3019168132, 2808877912, 2808877912, 2808877912, 2808877912, 2808877912, 2983053814, 3019939386]","['LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER', 'LORANGER']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70447,"[2891831296, 2931026079, 2837798155, 3022538005, 3022538005, 3022538005, 3022538005, 3022538005, 3022538005, 2854225472, 3021349219, 2888306408, 3014023613]","['MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE', 'MADISONVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70448,"[3024413177, 3024248634, 3015476294, 3023368336, 2905342825, 2905342825, 3019843184, 3019843184, 3019843184, 2874795361, 2735395105, 2735395105, 2930419262, 2930419262, 2930419262, 2951688741, 2824546086, 2824546086, 2824546086, 3014435106, 2747381746]","['MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70449,[3013683621],['MAUREPAS'],['LA']
70450,"[2908148126, 2908148126, 2908148126, 2908148126, 3023302265, 2877859774, 2877859774, 2877859774, 2877859774]","['MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON', 'MOUNT HERMON']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70452,[3015950392],['PEARL RIVER'],['LA']
70454,"[3024311870, 3024331498, 3009319339, 2903111633, 2903111633, 2877312431, 3022742906, 2914199357, 2897649660, 2897649660, 3015656771, 2898245294, 2898245294, 2898245294, 2898245294, 2996391795, 2996391795, 3017107230, 3017107230, 3017107230, 3017107230, 2977580497, 2972980370, 2972980370, 2913619853, 2890054048, 2890054048, 2890054048, 2890054048]","['PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA', 'PONCHATOULA']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70455,"[2769844455, 2769844455, 2769844455, 2769844455, 2769844455, 2769844455, 2769844455, 2769844455, 2769844455, 2964110067, 3001065907]","['ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT', 'ROBERT']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70456,[2896129287],['ROSELAND'],['LA']
70458,"[3022912792, 2921486689, 2921486689, 2921486689, 2921486689, 2921486689, 2890853275, 2890853275, 2890853275, 2528098354, 3022094577, 3022094577, 3022094577, 3022094577, 3018826410, 2413348587, 2413348587, 2413348587, 2413348587, 3020103076]","['SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70460,"[2873174750, 2873174750, 2873174750, 2873174750, 2873174750, 2873174750, 2873174750, 2873174750, 2844109210, 2844109210, 2844109210, 2750265536, 2977636006, 2977636006, 2793332683]","['SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70461,"[3024145066, 3023933442, 3021398966, 2637539800, 2889173254, 2889173254, 2889173254, 2944893546, 2944893546, 2944893546, 2944893546, 2944893546, 2944893546, 2935926234, 3019448054, 3011608518, 3011608518, 3011608518, 3017425289]","['SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL', 'SLIDELL']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70462,"[2761397613, 2761397613, 2761397613, 2761397613, 2761397613, 2761397613]","['SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70466,[3022561058],['Tickfaw'],['LA']
70471,"[2891989218, 3008919470, 3018014051, 3022813878, 3020546458, 2876054664, 2876054664, 2876054664, 2876054664, 2986536251, 2986536251, 2986536251, 2902069038, 2902069038, 2904953615, 2860189186, 2860189186, 3017663781, 3017515733, 3011334949]","['MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', 'MANDEVILLE', nan, 'MANDEVILLE', 'MANDEVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70501,"[2895652389, 2948152444, 3022166713, 3022166713, 3022166713, 2986763430]","['LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70503,"[3019207630, 2868379334, 2868379334, 2868379334, 2965458853, 2965458853, 2965458853, 2965458853, 2965458853, 2835661025, 3009082880, 2897622806, 2897586711, 2897586711, 2897586711, 2897586711, 2897586711, 2897586711, 2897586711, 2897586711, 2897586711, 2897586711, 3018767707, 3021260768, 3021260768, 2848081844, 3019621751, 3019895101, 2878108073, 2878108073, 2878108073, 2908367671, 2902876815]","['LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70506,"[2874042476, 2758185239, 2758185239, 3023039313, 3021519349, 2827926372, 2825446159, 3017816553, 3017697704]","['LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70507,"[3022627264, 3022627264, 3022763435, 3022763435, 3022763435, 2886511816, 2886511816, 2886511816, 2886511816, 2886511816, 2886511816, 2886511816, 3020229753, 2821071634]","['LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70508,"[3024248852, 3024143141, 3021823038, 3018873742, 3022660568, 2930441983, 2930441983, 2930441983, 2930441983, 2930441983, 2930441983, 2930441983, 2933067981, 2933067981, 2933067981, 2933067981, 2933067981, 2991499300, 3021235032, 2959383875, 2959383875, 2609719596, 2938662174, 2832890035]","['LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE', 'LAFAYETTE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70510,"[2497543102, 2497543102, 2497543102, 3022047418, 3021240587, 3020777796]","['ABBEVILLE', 'ABBEVILLE', 'ABBEVILLE', 'ABBEVILLE', 'ABBEVILLE', 'ABBEVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70512,"[2947018961, 2947018961]","['ARNAUDVILLE', 'ARNAUDVILLE']","['LA', 'LA']"
70514,"[2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363, 2847636363]","['BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN', 'BALDWIN']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70515,[3010654993],['BASILE'],['LA']
70516,"[2904134783, 2904134783, 2904134783, 2904134783, 2904134783, 2904134783, 2904134783, 2904134783, 2904134783, 2862077203, 2862077203]","['BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH', 'BRANCH']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70517,"[2891444393, 2956285208]","['HENDERSON', 'BREAUX BRIDGE']","['LA', 'LA']"
70518,"[2251889167, 3022455095]","['BROUSSARD', 'BROUSSARD']","['LA', 'LA']"
70520,"[2899818553, 2899818553, 2899818553, 2899818553, 2899818553, 2899818553, 2845163064, 2845866790, 2872269241, 2872269241, 2768391805, 2768391805]","['CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO', 'CARENCRO']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70525,"[3022846991, 2822408912, 2822408912, 2822408912, 2822408912, 2822408912, 2822408912, 2882979551, 2838961137, 2838961137, 2838961137]","['CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT', 'CHURCH POINT']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70526,"[2806106124, 2806106124, 2806106124, 2806106124, 3023534504, 2781561895, 3020088948, 3011332777]","['CROWLEY', 'CROWLEY', 'CROWLEY', 'CROWLEY', 'CROWLEY', 'CROWLEY', 'CROWLEY', 'CROWLEY']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70528,"[2911829261, 2911829261, 2911829261]","['DELCAMBRE', 'DELCAMBRE', 'DELCAMBRE']","['LA', 'LA', 'LA']"
70529,"[3023601746, 2862512157, 2862512157, 2862512157]","['DUSON', 'DUSON', 'DUSON', 'DUSON']","['LA', 'LA', 'LA', 'LA']"
70531,"[2864432117, 2864432117, 2864432117, 2864432117, 2864432117]","['EGAN', 'EGAN', 'EGAN', 'EGAN', 'EGAN']","['LA', 'LA', 'LA', 'LA', 'LA']"
70532,[2981452930],['ELTON'],['LA']
70534,"[2809714241, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914, 2767188914]","['ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD', 'ESTHERWOOD']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70535,"[3022835490, 3022835490, 3022835490, 3022835490, 3022835490, 3022835490, 3022835490, 3020699429, 3018577157, 3017807798, 3011316876, 2905042942, 2905042942]","['EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE', 'EUNICE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70538,"[3023997708, 3022786319, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 2887657987, 3015743224, 3018614253, 3018614253, 3018614253, 3018614253, 3018614253, 3018614253, 3018614253, 3018614253, 3018614253, 2857963667]","['FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN', 'FRANKLIN']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70541,[2913233868],['GRAND COTEAU'],['LA']
70544,[3023242723],['JEANERETTE'],['LA']
70546,"[2986602025, 2986602025, 2986602025, 2986602025, 2928440016, 2928440016, 2928440016, 2928440016, 2788039101, 3010977485]","['JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS', 'JENNINGS']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70548,"[2104652150, 2104652150, 3022556400, 3022392931, 2898903120, 2898903120, 2898903120, 2898903120, 2884624637]","['KAPLAN', 'KAPLAN', 'KAPLAN', 'KAPLAN', 'KAPLAN', 'KAPLAN', 'KAPLAN', 'KAPLAN', 'KAPLAN']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70549,"[2938681764, 2938681764]","['LAKE ARTHUR', 'LAKE ARTHUR']","['LA', 'LA']"
70554,"[3023054903, 3019871591]","['MAMOU', 'MAMOU']","['LA', 'LA']"
70555,"[2907542252, 2907542252, 2907542252, 2042150486]","['MAURICE', 'MAURICE', 'MAURICE', 'MAURICE']","['LA', 'LA', 'LA', 'LA']"
70560,"[3016391694, 3016391694, 2881562565, 2877007167, 3020493594, 2828099920, 2828099920, 3017661814, 2403266458]","['NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70563,"[2881325725, 2881325725, 2840115337, 2840115337, 2860454657, 2860454657, 2827017000]","['NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA', 'NEW IBERIA']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70570,"[3023840706, 3022949211, 3022368283, 3017552583, 3017552583, 3017552583, 3017552583, 3017552583, 3017552583, 2911530501, 2939961537, 2939961537, 2939961537, 3019302374, 3019302374, 2910433176, 2910433176, 3017978410, 3017978410]","[' LA', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS', 'OPELOUSAS']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70571,[3023880054],['OPELOUSAS'],['LA']
70578,"[2765514912, 3022961921, 3022577542, 2892935661, 2941308821, 2941308821, 2941308821, 2983400258, 2983400258, 2983400258, 3007533661]","['RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE', 'RAYNE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70582,"[3023456987, 2816845030, 2816845030, 2816845030, 2816845030, 2869964281, 2869964281, 2869964281, 2869964281, 3012034553, 2821100240]","['SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'SAINT MARTINVILLE', 'ST MARTINVLLE', 'SAINT MARTINVILLE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70583,"[2897219844, 2897219844, 3023087181, 3003899385, 3003899385, 2975970512, 2975970512, 2975970512, 2975970512, 2975970512, 2976215147, 2976215147, 2976215147, 3022201451, 3021552624, 3021037877]","['SCOTT', 'SCOTT', 'Scott', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT', 'SCOTT']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70586,"[3015750989, 2857127141, 2857127141, 2907498638, 2907498638, 2867249196, 2867249196, 2867249196, 2867249196, 2906909175, 2906909175, 3017975547]","['VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE', 'VILLE PLATTE']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70589,"[2872281006, 2872281006, 2872281006, 2872281006, 2872281006, 2864064975]","['WASHINGTON', 'WASHINGTON', 'WASHINGTON', 'WASHINGTON', 'WASHINGTON', 'WASHINGTON']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70591,"[2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2926147165, 2938716315, 2938716315, 2938716315, 2922008746]","['WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH', 'WELSH']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70592,[3022940415],['YOUNGSVILLE'],['LA']
70601,"[2950319901, 2950319901, 2950319901, 3001485738, 3001485738, 2922855580, 2922855580, 2922855580, 2922855580, 2922855580, 2922855580, 2922855580, 2907369068]","['LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70605,"[2823010640, 2911564556, 2897840382, 1819354321, 3009889885, 2280624781, 3009569267, 2458656737, 2925039314, 2925039314, 2905195928, 2905195928, 2890617294, 2895876897, 2895876897, 3009015675, 3009015675, 3009015675, 3009015675, 3005422351, 3005422351, 3005422351, 3005422351, 3005422351]","['LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES']","['LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA', 'LA']"
70607,"[3019975850, 2827383830, 2827383830, 3020733859, 3020532558]","['LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES', 'LAKE CHARLES']","['LA', 'LA', 'LA', 'LA', 'LA']"
